"","date","hits","keyword","geo","trends_month","trends_year"
"3315",2022-03-06,0,"library near me","US-MO-543",3,2022
"3316",2022-03-13,0,"library near me","US-MO-543",3,2022
"3317",2022-03-20,0,"library near me","US-MO-543",3,2022
"3318",2022-03-27,0,"library near me","US-MO-543",3,2022
"3319",2022-04-03,0,"library near me","US-MO-543",4,2022
"3320",2022-04-10,0,"library near me","US-MO-543",4,2022
"3321",2022-04-17,0,"library near me","US-MO-543",4,2022
"3322",2022-04-24,0,"library near me","US-MO-543",4,2022
"3323",2022-05-01,0,"library near me","US-MO-543",5,2022
"3324",2022-05-08,0,"library near me","US-MO-543",5,2022
"3325",2022-05-15,0,"library near me","US-MO-543",5,2022
"3326",2022-05-22,0,"library near me","US-MO-543",5,2022
"3327",2022-05-29,0,"library near me","US-MO-543",5,2022
"3328",2022-06-05,0,"library near me","US-MO-543",6,2022
"3329",2022-06-12,0,"library near me","US-MO-543",6,2022
"3330",2022-06-19,0,"library near me","US-MO-543",6,2022
"3331",2022-06-26,87,"library near me","US-MO-543",6,2022
"3332",2022-07-03,0,"library near me","US-MO-543",7,2022
"3333",2022-07-10,0,"library near me","US-MO-543",7,2022
"3334",2022-07-17,0,"library near me","US-MO-543",7,2022
"3335",2022-07-24,0,"library near me","US-MO-543",7,2022
"3336",2022-07-31,0,"library near me","US-MO-543",7,2022
"3337",2022-08-07,0,"library near me","US-MO-543",8,2022
"3338",2022-08-14,0,"library near me","US-MO-543",8,2022
"3339",2022-08-21,0,"library near me","US-MO-543",8,2022
"3340",2022-08-28,0,"library near me","US-MO-543",8,2022
"3341",2022-09-04,0,"library near me","US-MO-543",9,2022
"3342",2022-09-11,0,"library near me","US-MO-543",9,2022
"3343",2022-09-18,0,"library near me","US-MO-543",9,2022
"3344",2022-09-25,82,"library near me","US-MO-543",9,2022
"3345",2022-10-02,0,"library near me","US-MO-543",10,2022
"3346",2022-10-09,0,"library near me","US-MO-543",10,2022
"3347",2022-10-16,0,"library near me","US-MO-543",10,2022
"3348",2022-10-23,0,"library near me","US-MO-543",10,2022
"3349",2022-10-30,0,"library near me","US-MO-543",10,2022
"3350",2022-11-06,0,"library near me","US-MO-543",11,2022
"3351",2022-11-13,0,"library near me","US-MO-543",11,2022
"3352",2022-11-20,0,"library near me","US-MO-543",11,2022
"3353",2022-11-27,0,"library near me","US-MO-543",11,2022
"3354",2022-12-04,0,"library near me","US-MO-543",12,2022
"3355",2022-12-11,0,"library near me","US-MO-543",12,2022
"3356",2022-12-18,0,"library near me","US-MO-543",12,2022
"3357",2022-12-25,0,"library near me","US-MO-543",12,2022
"3358",2023-01-01,0,"library near me","US-MO-543",1,2023
"3359",2023-01-08,0,"library near me","US-MO-543",1,2023
"3360",2023-01-15,0,"library near me","US-MO-543",1,2023
"3361",2023-01-22,0,"library near me","US-MO-543",1,2023
"3362",2023-01-29,0,"library near me","US-MO-543",1,2023
"3363",2023-02-05,0,"library near me","US-MO-543",2,2023
"3364",2023-02-12,72,"library near me","US-MO-543",2,2023
"3365",2023-02-19,0,"library near me","US-MO-543",2,2023
"3366",2023-02-26,0,"library near me","US-MO-543",2,2023
"3367",2023-03-05,0,"library near me","US-MO-543",3,2023
"3368",2023-03-12,0,"library near me","US-MO-543",3,2023
"3369",2023-03-19,0,"library near me","US-MO-543",3,2023
"3370",2023-03-26,0,"library near me","US-MO-543",3,2023
"3371",2023-04-02,0,"library near me","US-MO-543",4,2023
"3372",2023-04-09,0,"library near me","US-MO-543",4,2023
"3373",2023-04-16,0,"library near me","US-MO-543",4,2023
"3374",2023-04-23,0,"library near me","US-MO-543",4,2023
"3375",2023-04-30,0,"library near me","US-MO-543",4,2023
"3376",2023-05-07,66,"library near me","US-MO-543",5,2023
"3377",2023-05-14,0,"library near me","US-MO-543",5,2023
"3378",2023-05-21,0,"library near me","US-MO-543",5,2023
"3379",2023-05-28,0,"library near me","US-MO-543",5,2023
"3380",2023-06-04,0,"library near me","US-MO-543",6,2023
"3381",2023-06-11,0,"library near me","US-MO-543",6,2023
"3382",2023-06-18,0,"library near me","US-MO-543",6,2023
"3383",2023-06-25,0,"library near me","US-MO-543",6,2023
"3384",2023-07-02,0,"library near me","US-MO-543",7,2023
"3385",2023-07-09,0,"library near me","US-MO-543",7,2023
"3386",2023-07-16,0,"library near me","US-MO-543",7,2023
"3387",2023-07-23,0,"library near me","US-MO-543",7,2023
"3388",2023-07-30,0,"library near me","US-MO-543",7,2023
"3389",2023-08-06,0,"library near me","US-MO-543",8,2023
"3390",2023-08-13,0,"library near me","US-MO-543",8,2023
"3391",2023-08-20,0,"library near me","US-MO-543",8,2023
"3392",2023-08-27,0,"library near me","US-MO-543",8,2023
"3393",2023-09-03,0,"library near me","US-MO-543",9,2023
"3394",2023-09-10,0,"library near me","US-MO-543",9,2023
"3395",2023-09-17,0,"library near me","US-MO-543",9,2023
"3396",2023-09-24,0,"library near me","US-MO-543",9,2023
"3397",2023-10-01,0,"library near me","US-MO-543",10,2023
"3398",2023-10-08,0,"library near me","US-MO-543",10,2023
"3399",2023-10-15,0,"library near me","US-MO-543",10,2023
"3400",2023-10-22,0,"library near me","US-MO-543",10,2023
"3401",2023-10-29,0,"library near me","US-MO-543",10,2023
"3402",2023-11-05,0,"library near me","US-MO-543",11,2023
"3403",2023-11-12,0,"library near me","US-MO-543",11,2023
"3404",2023-11-19,0,"library near me","US-MO-543",11,2023
"3405",2023-11-26,0,"library near me","US-MO-543",11,2023
"3406",2023-12-03,0,"library near me","US-MO-543",12,2023
"3407",2023-12-10,0,"library near me","US-MO-543",12,2023
"3408",2023-12-17,0,"library near me","US-MO-543",12,2023
"3409",2023-12-24,0,"library near me","US-MO-543",12,2023
"3410",2023-12-31,0,"library near me","US-MO-543",12,2023
"3411",2021-11-28,0,"library near me","US-MO-619",11,2021
"3412",2021-12-05,0,"library near me","US-MO-619",12,2021
"3413",2021-12-12,0,"library near me","US-MO-619",12,2021
"3414",2021-12-19,0,"library near me","US-MO-619",12,2021
"3415",2021-12-26,0,"library near me","US-MO-619",12,2021
"3416",2022-01-02,0,"library near me","US-MO-619",1,2022
"3417",2022-01-09,0,"library near me","US-MO-619",1,2022
"3418",2022-01-16,0,"library near me","US-MO-619",1,2022
"3419",2022-01-23,0,"library near me","US-MO-619",1,2022
"3420",2022-01-30,0,"library near me","US-MO-619",1,2022
"3421",2022-02-06,0,"library near me","US-MO-619",2,2022
"3422",2022-02-13,0,"library near me","US-MO-619",2,2022
"3423",2022-02-20,0,"library near me","US-MO-619",2,2022
"3424",2022-02-27,0,"library near me","US-MO-619",2,2022
"3425",2022-03-06,0,"library near me","US-MO-619",3,2022
"3426",2022-03-13,0,"library near me","US-MO-619",3,2022
"3427",2022-03-20,0,"library near me","US-MO-619",3,2022
"3428",2022-03-27,0,"library near me","US-MO-619",3,2022
"3429",2022-04-03,0,"library near me","US-MO-619",4,2022
"3430",2022-04-10,0,"library near me","US-MO-619",4,2022
"3431",2022-04-17,0,"library near me","US-MO-619",4,2022
"3432",2022-04-24,0,"library near me","US-MO-619",4,2022
"3433",2022-05-01,0,"library near me","US-MO-619",5,2022
"3434",2022-05-08,0,"library near me","US-MO-619",5,2022
"3435",2022-05-15,0,"library near me","US-MO-619",5,2022
"3436",2022-05-22,0,"library near me","US-MO-619",5,2022
"3437",2022-05-29,0,"library near me","US-MO-619",5,2022
"3438",2022-06-05,0,"library near me","US-MO-619",6,2022
"3439",2022-06-12,0,"library near me","US-MO-619",6,2022
"3440",2022-06-19,0,"library near me","US-MO-619",6,2022
"3441",2022-06-26,0,"library near me","US-MO-619",6,2022
"3442",2022-07-03,0,"library near me","US-MO-619",7,2022
"3443",2022-07-10,0,"library near me","US-MO-619",7,2022
"3444",2022-07-17,89,"library near me","US-MO-619",7,2022
"3445",2022-07-24,0,"library near me","US-MO-619",7,2022
"3446",2022-07-31,0,"library near me","US-MO-619",7,2022
"3447",2022-08-07,0,"library near me","US-MO-619",8,2022
"3448",2022-08-14,0,"library near me","US-MO-619",8,2022
"3449",2022-08-21,0,"library near me","US-MO-619",8,2022
"3450",2022-08-28,0,"library near me","US-MO-619",8,2022
"3451",2022-09-04,0,"library near me","US-MO-619",9,2022
"3452",2022-09-11,0,"library near me","US-MO-619",9,2022
"3453",2022-09-18,0,"library near me","US-MO-619",9,2022
